"Date","Level","Slope","Curvature"
2012-04-11,7.87763680983058,-5.40068206530724,-2.05159007332019
2012-04-12,7.87897757879532,-5.39782338914857,-2.04280317143365
2012-04-13,7.88085913457782,-5.40062155471592,-2.03741540342637
2012-04-16,7.8879925743001,-5.44854722068302,-2.03632859081059
2012-04-17,7.89207653795041,-5.45937810577734,-2.03167143566768
2012-04-18,7.89414252970724,-5.45465667320097,-2.02612995355866
2012-04-19,7.89708401339504,-5.45488557080421,-2.02888104822641
2012-04-20,7.90125780996345,-5.47711499960405,-2.02276081036616
2012-04-23,7.90200281205688,-5.46623155435078,-2.01837438523682
2012-04-24,7.90093896465128,-5.44533953149349,-2.01744016138925
2012-04-25,7.90105285261102,-5.43479567650314,-2.02180935009314
2012-04-26,7.90107578730343,-5.42694172217928,-2.02528473919552
2012-04-27,7.90264295857493,-5.42877042849883,-2.02695947962728
2012-04-28,7.90431810085387,-5.4355840360638,-2.03355164984162
2012-05-02,7.90926793907392,-5.46690057755773,-2.03756333200929
2012-05-03,7.91177905569203,-5.47105379579757,-2.04255034642247
2012-05-04,7.91421544453328,-5.47331571464116,-2.04815956514093
2012-05-07,7.91323419331669,-5.42876014567608,-2.06450839915638
2012-05-08,7.91197813979167,-5.42141264695708,-2.0631327030412
2012-05-09,7.90913964189386,-5.41199782178912,-2.06010670014237
2012-05-10,7.91009948173474,-5.43141142169584,-2.05388664609414
2012-05-11,7.91301208505916,-5.4724601431038,-2.04669240732894
2012-05-14,7.92457846100808,-5.67851171933609,-1.98470483907632
2012-05-15,7.94082954873008,-5.87213232123943,-1.9370671403863
2012-05-16,7.95182879609137,-5.99025501631641,-1.88497345384554
2012-05-17,7.95513649925789,-6.00469492512198,-1.85108538190065
2012-05-18,7.951553683556,-5.95090721685857,-1.82708237723759
2012-05-21,7.95111589405614,-5.94594240987267,-1.81484546423177
2012-05-22,7.94921618067087,-5.93177887527495,-1.79221869530215
2012-05-23,7.94947298942751,-5.94952851391924,-1.76992765258767
2012-05-24,7.94978748881398,-5.97820487233295,-1.74907917187329
2012-05-25,7.96605676086597,-6.21338248693637,-1.69233981459763
2012-05-28,7.97391167497807,-6.29110907131465,-1.65039061444255
2012-05-29,7.97719644398518,-6.29448840399392,-1.60633005268394
2012-05-30,7.97996089217504,-6.25672472085706,-1.60841796226647
2012-05-31,7.97764686053295,-6.2139794131382,-1.60717317845991
2012-06-01,7.97563840448078,-6.2562831636185,-1.55992529778011
2012-06-04,7.97597699454809,-6.30243145444502,-1.51443146425587
2012-06-05,7.96911732545331,-6.27107664414188,-1.47323344212847
2012-06-06,7.96132590499558,-6.23504055813158,-1.43305042998121
2012-06-07,7.9585076340013,-6.21736037388374,-1.41610076632433
2012-06-08,7.95862774204931,-6.30886342328908,-1.38259555702263
2012-06-11,7.95272401825366,-6.28869568141153,-1.33773642923315
2012-06-12,7.93927940879308,-6.18673472072874,-1.31727413545853
2012-06-13,7.92934455175712,-6.13484995039784,-1.30243233379252
2012-06-14,7.92215677660234,-6.11098860689588,-1.2953369716695
2012-06-15,7.91645885963083,-6.11508719925145,-1.28028862862044
2012-06-18,7.91003600379501,-6.09805665527508,-1.26988071500776
2012-06-19,7.90229075606138,-6.04628133674302,-1.27620055779318
2012-06-20,7.8952948486063,-6.01895040906108,-1.27177240771651
2012-06-21,7.89040115601723,-6.05350609958602,-1.25303488827294
2012-06-25,7.88246766751169,-6.02279678728697,-1.27183813130312
2012-06-26,7.87690780006212,-6.0467392416321,-1.26856726433944
2012-06-27,7.87012288685368,-6.07712033463991,-1.25807835606778
2012-06-28,7.86515037662346,-6.08272807047073,-1.26161761947002
2012-06-29,7.86118204089418,-6.08408493319656,-1.28061500621419
2012-07-02,7.85448812994387,-6.05684600056762,-1.29337937415071
2012-07-03,7.8501227506017,-6.03346083788279,-1.31054829188542
2012-07-04,7.84742123238127,-6.05403192914009,-1.31353298124967
2012-07-05,7.84231183661445,-6.05500692155797,-1.29761382025915
2012-07-06,7.84522387939429,-6.16546977820798,-1.29711643359983
2012-07-09,7.84071000962437,-6.12716180703929,-1.32905458603994
2012-07-10,7.8381731703119,-6.12523380776388,-1.37911875967513
2012-07-11,7.8357430695661,-6.14282813519221,-1.39347830676902
2012-07-12,7.82988264798276,-6.12302013881887,-1.41557476425069
2012-07-13,7.82563862792829,-6.10203523578308,-1.42698047449836
2012-07-16,7.82491959320713,-6.10283836141871,-1.42444374873686
2012-07-17,7.82506749725147,-6.10986736804409,-1.41718912658481
2012-07-18,7.82154663441838,-6.08963485124629,-1.41272497281419
2012-07-19,7.81950832173273,-6.12389750505146,-1.37360171078504
2012-07-20,7.82258299392434,-6.14366126883583,-1.37111527409816
2012-07-23,7.8205941829403,-6.10195022918235,-1.37862789943168
2012-07-24,7.81960535008175,-6.08801007723608,-1.3833548280976
2012-07-25,7.81909660598109,-6.08036304230367,-1.39225630709987
2012-07-26,7.82005150281211,-6.03603342099788,-1.44162210112875
2012-07-27,7.8229380471946,-6.01097979578121,-1.49084347653091
2012-07-30,7.82607850325694,-6.00956262561215,-1.52050957458252
2012-07-31,7.82976838385554,-5.98826157133812,-1.56256416827937
2012-08-01,7.83318289287981,-5.97413428750037,-1.59347387860675
2012-08-02,7.83598444487647,-5.97916721955239,-1.60126378986104
2012-08-03,7.8387595508126,-5.96067080450775,-1.63413478284945
2012-08-06,7.84185583696073,-5.95422730221591,-1.65586558948211
2012-08-07,7.84324978933852,-5.90418971298646,-1.68874208400964
2012-08-08,7.84638468549541,-5.86094291149565,-1.7318106294729
2012-08-09,7.84601865659472,-5.81246837727234,-1.77118696942992
2012-08-10,7.84830267624616,-5.83331755188393,-1.78733702097433
2012-08-13,7.84931692520068,-5.81198832520716,-1.80567166794112
2012-08-14,7.85089928940363,-5.79476666363345,-1.82591136746198
2012-08-15,7.84978945027941,-5.7395314627622,-1.83810908183005
2012-08-16,7.84927889774831,-5.68631354230944,-1.86108477313881
2012-08-17,7.8495292333072,-5.66024254148137,-1.88916376435697
2012-08-20,7.8484107950262,-5.61031009278371,-1.92350413238812
2012-08-21,7.84796963829708,-5.57369081021647,-1.97028611210307
2012-08-22,7.84631654458325,-5.53582873208068,-1.98426100776422
2012-08-23,7.84656004743012,-5.48472931654947,-2.04626121446517
2012-08-24,7.85176539751362,-5.50517257605528,-2.11695046553699
2012-08-27,7.85547673630206,-5.48495188913432,-2.1820828643255
2012-08-28,7.86033438343202,-5.46967386818465,-2.24355924954833
2012-08-29,7.86614603236497,-5.44521292049084,-2.29532951767839
2012-08-30,7.87012396097544,-5.4239614137408,-2.34003721428351
2012-08-31,7.87260855574926,-5.41459493626185,-2.37931571875137
2012-09-03,7.87244006068699,-5.42609599458275,-2.37862818621559
2012-09-04,7.87209214823493,-5.41642022826063,-2.39987033823287
2012-09-05,7.87136811688604,-5.41930953188605,-2.40931821611971
2012-09-06,7.86986825725923,-5.41088901658329,-2.42011072502657
2012-09-07,7.86589626028717,-5.37180453140464,-2.41452723845687
2012-09-10,7.86041491108745,-5.31003211059663,-2.38096634723689
2012-09-11,7.85663843494207,-5.28434743669477,-2.35427619272571
2012-09-12,7.85149605075422,-5.18394494659895,-2.36906468105586
2012-09-13,7.84943074738256,-5.15943611832153,-2.38358248849472
2012-09-14,7.84804633362949,-5.10544945690711,-2.3967459852181
2012-09-17,7.84283347153235,-5.05372430556972,-2.39848130169891
2012-09-18,7.84481145356781,-5.10656856170542,-2.39313305108784
2012-09-19,7.84260743509139,-5.08006712836641,-2.40940013148848
2012-09-20,7.84280725290001,-5.08759863153852,-2.42806739787805
2012-09-21,7.84279345274844,-5.09652442671792,-2.43220870447844
2012-09-24,7.84205925501875,-5.07923144169024,-2.45950585186681
2012-09-25,7.84438016786352,-5.12745012463883,-2.47133370712455
2012-09-26,7.84685090936293,-5.11806537510431,-2.51925662301544
2012-09-27,7.85152640639841,-5.21250062087721,-2.5077364044892
2012-09-28,7.8512995646371,-5.22355703561276,-2.49758931477745
2012-09-29,7.85006594789161,-5.22163557855274,-2.49491496344789
2012-10-08,7.84764303992517,-5.19661402871807,-2.46797478605788
2012-10-09,7.84564265791043,-5.19640134589566,-2.43967144282436
2012-10-10,7.84269841164953,-5.19226789094663,-2.41398687914597
2012-10-11,7.84292089506334,-5.18399080689862,-2.39984526913941
2012-10-12,7.84552605344836,-5.20749525029772,-2.36934354495087
2012-10-15,7.84994239440312,-5.25211389425233,-2.34240618638148
2012-10-16,7.85200416954646,-5.27292480671759,-2.30876820599783
2012-10-17,7.85293102158015,-5.25542464037183,-2.2937602534181
2012-10-18,7.85240932483507,-5.24946319065038,-2.26205539866524
2012-10-19,7.85224768945163,-5.22622335700841,-2.24587112830731
2012-10-22,7.85595270461837,-5.23801663894254,-2.24792655548541
2012-10-23,7.85691036645848,-5.24566258139469,-2.22648409419603
2012-10-24,7.85902290710928,-5.25243080830271,-2.20415343939272
2012-10-25,7.85990961342335,-5.2369657110739,-2.19408050279976
2012-10-26,7.86505412866464,-5.25529234981899,-2.19099074122198
2012-10-29,7.8668016269314,-5.25012157215889,-2.18160699350854
2012-10-30,7.86855260245711,-5.24507752474731,-2.17537860280619
2012-10-31,7.87005160009805,-5.2487655880761,-2.16983378751277
2012-11-01,7.87211275076123,-5.25249342876794,-2.1533994008377
2012-11-02,7.87563260293372,-5.25877571586607,-2.14181456586265
2012-11-05,7.87997518480624,-5.29272055560721,-2.14059919486651
2012-11-06,7.88236259771851,-5.28503916736687,-2.1476576462454
2012-11-07,7.88430146902514,-5.28065757747567,-2.15394872849329
2012-11-08,7.88517697750522,-5.26894089422523,-2.16287636280565
2012-11-09,7.88826079832856,-5.29058430574956,-2.17099551406919
2012-11-12,7.88937195589755,-5.3026699721957,-2.16039896718377
2012-11-13,7.89055712295471,-5.30400493631101,-2.16245179062696
2012-11-14,7.89274024890722,-5.31824769482227,-2.16600654884491
2012-11-15,7.89279866187279,-5.31669239788445,-2.16909712008144
2012-11-16,7.89482491938228,-5.3351956904288,-2.17170203138669
2012-11-19,7.89734318535281,-5.36188598351562,-2.17834754078192
2012-11-20,7.90088781531963,-5.38603043347559,-2.18658219215499
2012-11-21,7.90329082385671,-5.39580562375163,-2.19090457867988
2012-11-22,7.90555029446278,-5.39067831615916,-2.20297949188073
2012-11-23,7.90838910263708,-5.3861932825479,-2.21829981432356
2012-11-26,7.91121597944385,-5.37527040533904,-2.23807597760773
2012-11-27,7.91301471387952,-5.35265781845441,-2.26028183628671
2012-11-28,7.91489207453817,-5.3461844562508,-2.25960875069745
2012-11-29,7.91620037684539,-5.32789537546845,-2.263926431924
2012-11-30,7.91866619388575,-5.32791751788102,-2.27904220636728
2012-12-03,7.91895002596322,-5.30973155510591,-2.29704872019341
2012-12-04,7.91819995838841,-5.28645367295282,-2.31164119991646
2012-12-05,7.91644811377162,-5.25992910493259,-2.32583628335052
2012-12-06,7.91614941843282,-5.24920281289231,-2.34722663607295
2012-12-07,7.91509912195008,-5.2189171555542,-2.37297350295916
2012-12-10,7.9144933212728,-5.19538584327896,-2.39166421233263
2012-12-11,7.91386061295249,-5.18159751946719,-2.40922125129404
2012-12-12,7.91434353598249,-5.18461266847743,-2.42419968583328
2012-12-13,7.91374258509687,-5.18018336603667,-2.43285460393675
2012-12-14,7.91356862099645,-5.17460891317033,-2.44167932633095
2012-12-17,7.91389512185092,-5.17277062611712,-2.45201685356948
2012-12-18,7.91464106772799,-5.16661772875511,-2.46127691899155
2012-12-19,7.9157260407568,-5.16374831266525,-2.46782193342554
2012-12-20,7.91642077581413,-5.1609292612929,-2.47312986414069
2012-12-21,7.91648196253641,-5.15490981397286,-2.47305821731304
2012-12-24,7.91918334673606,-5.16649604978817,-2.47406705609601
2012-12-25,7.92204140496126,-5.18415619825682,-2.47496954045149
2012-12-26,7.92402295842654,-5.18532181596371,-2.47892149425804
2012-12-27,7.92401052183586,-5.1785217559774,-2.48476094774311
2012-12-28,7.92473200484721,-5.19561503358417,-2.48084542288748
2012-12-31,7.92631509015404,-5.21721733763425,-2.46925306822024
2013-01-04,7.92636587110282,-5.20379453440331,-2.46694060028761
2013-01-05,7.92634462737657,-5.20791335004051,-2.45411817719533
2013-01-06,7.92642483177024,-5.20886974274737,-2.43873577381881
2013-01-07,7.92711917015331,-5.23126246882739,-2.41458862814568
2013-01-08,7.92908710036415,-5.26458326927979,-2.38279311321006
2013-01-09,7.92761339413256,-5.28398024306949,-2.34467953531788
2013-01-10,7.92656565060903,-5.27965920298101,-2.33002178335045
2013-01-11,7.92774200161861,-5.27747001905947,-2.32168392108786
2013-01-14,7.92865483315374,-5.2724423286816,-2.30779776266054
2013-01-15,7.92820047143493,-5.26827665092259,-2.28726195242722
2013-01-16,7.92692469383445,-5.25917030529905,-2.26789653967169
2013-01-17,7.92717163859664,-5.26542512745433,-2.24855670226589
2013-01-18,7.92806982132879,-5.28897312653786,-2.23042774876725
2013-01-21,7.92896091856172,-5.30409965379006,-2.20593474263745
2013-01-22,7.93071505662011,-5.31667895412194,-2.19298499092534
2013-01-23,7.93139888560595,-5.31907199339869,-2.17928585970455
2013-01-24,7.93313451931481,-5.32138354239045,-2.16589849996345
2013-01-25,7.93381855962605,-5.31566295601242,-2.16146031998538
2013-01-28,7.93580572859351,-5.30897565973167,-2.16757399477171
2013-01-29,7.93759991731274,-5.29645577849135,-2.17073330962673
2013-01-30,7.93973628123342,-5.29241215322336,-2.17598459970824
2013-01-31,7.94114477919641,-5.29013629245895,-2.17286004126468
2013-02-01,7.94271872734296,-5.29616290905698,-2.17232475794309
2013-02-04,7.94477993836191,-5.30342990445805,-2.17678287921087
2013-02-05,7.94535588857296,-5.30596425283917,-2.17538374124593
2013-02-06,7.946705208882,-5.31704464411571,-2.17839358020154
2013-02-07,7.9464918842684,-5.30162000710198,-2.18210385407927
2013-02-08,7.94597765228229,-5.30530452883557,-2.16821065523843
2013-02-16,7.9453211425946,-5.31752265843558,-2.14711766377952
2013-02-17,7.94425479416105,-5.32330169510155,-2.1310268758249
2013-02-18,7.94463554231257,-5.33526244392801,-2.12418939175446
2013-02-19,7.94558812391708,-5.33639045533151,-2.12915848833488
2013-02-20,7.94663157528959,-5.35701311843793,-2.1208117878175
2013-02-21,7.94688033761297,-5.36333234642345,-2.1209078657226
2013-02-22,7.94721109993377,-5.35208073240509,-2.13222520603767
2013-02-25,7.94560521965105,-5.34052707755276,-2.1327445801291
2013-02-26,7.94457039086272,-5.33096146268548,-2.13648262445801
2013-02-27,7.94373373195256,-5.3165586665089,-2.14479266090438
2013-02-28,7.94444437566845,-5.32138412807171,-2.14692610759184
2013-03-01,7.94458686215774,-5.30918084418064,-2.16184244405074
2013-03-04,7.94452639126523,-5.30247248024385,-2.1685373711878
2013-03-05,7.94527136004936,-5.30761818945192,-2.17112800950559
2013-03-06,7.94614373271967,-5.29942195084328,-2.18731036443874
2013-03-07,7.94742628547245,-5.29761221882766,-2.19949288126981
2013-03-08,7.94855107294293,-5.30373455106247,-2.20014891481021
2013-03-11,7.94875508705058,-5.30192184754929,-2.1969262562177
2013-03-12,7.95135217915686,-5.32844215547478,-2.18561423968542
2013-03-13,7.95248682011867,-5.31444751769307,-2.18661611948693
2013-03-14,7.95449741347249,-5.30946536096148,-2.19191517762364
2013-03-15,7.95634789172283,-5.30247035960736,-2.19573265982901
2013-03-18,7.95721388449008,-5.29833188913715,-2.18940116159206
2013-03-19,7.95818160755951,-5.29731796304071,-2.18538901394664
2013-03-20,7.95911050488016,-5.29170059812788,-2.19131617012368
2013-03-21,7.95993261929743,-5.3044626537911,-2.18555070133782
2013-03-22,7.96099483384944,-5.31798226032476,-2.17713469942212
2013-03-25,7.96122197364513,-5.31851358027359,-2.17102214922777
2013-03-26,7.96080122057708,-5.31030614351483,-2.17431797995339
2013-03-27,7.96068746998137,-5.3001547269681,-2.18110935958189
2013-03-28,7.96018773243968,-5.29647814598345,-2.18528159563551
2013-03-29,7.95956649249042,-5.29285591171673,-2.18650383739043
2013-04-01,7.95997218008856,-5.30782932275766,-2.18619958777617
2013-04-02,7.96030330644619,-5.32855180214711,-2.18368105470563
2013-04-03,7.96252362936195,-5.36731885430836,-2.19638803935301
2013-04-07,7.96374387688507,-5.37846655499124,-2.21110695422181
2013-04-08,7.96414538861042,-5.37448513767273,-2.22667238442513
2013-04-09,7.96383066321814,-5.37009589378512,-2.23909154128492
2013-04-10,7.9621805531587,-5.36087749830482,-2.25022848110395
2013-04-11,7.96119961425921,-5.36628402400132,-2.26394719142005
2013-04-12,7.96093764288161,-5.36853920912125,-2.2827862963149
2013-04-15,7.96106143046664,-5.36975154548272,-2.30126566846436
2013-04-16,7.96225348148237,-5.39282912795153,-2.31334681221275
2013-04-17,7.96293047179098,-5.38649200794069,-2.33960581305041
2013-04-18,7.96425185696821,-5.38333819560096,-2.36483192671051
2013-04-19,7.96596568836246,-5.3707407820895,-2.38713243312043
2013-04-22,7.968104587913,-5.3673407543098,-2.40533225617095
2013-04-23,7.96986882829692,-5.35979020277474,-2.42079540547061
2013-04-24,7.97261661732676,-5.36814822648605,-2.43366790773792
2013-04-25,7.97538974423869,-5.37972449116368,-2.44782637740729
2013-04-26,7.97801693150783,-5.39189840736423,-2.46339323636913
2013-04-27,7.98036248364784,-5.39656646601848,-2.48594632737348
2013-04-28,7.98412128934328,-5.41275100715478,-2.50881315507936
2013-05-02,7.98676594831074,-5.41725393397607,-2.52852583980046
2013-05-03,7.98860284064784,-5.42120279109897,-2.54064119404062
2013-05-06,7.99164739273115,-5.42354142984189,-2.5581220630974
2013-05-07,7.9944958828724,-5.42247875567635,-2.57193272278991
2013-05-08,7.9992615921808,-5.4291939663666,-2.59643152833362
2013-05-09,8.00405808436271,-5.42564344804279,-2.62277485871356
2013-05-10,8.00695806079017,-5.40679787661103,-2.64383324778822
2013-05-13,8.01127828254191,-5.40571078652845,-2.67103165906772
2013-05-14,8.0157431588918,-5.40351773088617,-2.69346911654124
2013-05-15,8.02140921370925,-5.40669276197578,-2.72486268677392
2013-05-16,8.02613406693538,-5.40350278081498,-2.75490603227394
2013-05-17,8.03090769119997,-5.40516561258741,-2.77393126673333
2013-05-20,8.03474069684927,-5.39366495230969,-2.79377437675053
2013-05-21,8.03857323839725,-5.3866935147044,-2.80972881215991
2013-05-22,8.04251591204507,-5.3809772749862,-2.82625373756007
2013-05-23,8.04562942706508,-5.37217589299245,-2.84659409364044
2013-05-24,8.04857819451482,-5.37250413556842,-2.8634262819641
2013-05-27,8.0517513313812,-5.38348266857478,-2.87779156261392
2013-05-28,8.05430754900972,-5.38791922824286,-2.89369041504281
2013-05-29,8.05788639783602,-5.39403074155717,-2.91147538557657
2013-05-30,8.06153221864619,-5.39670904894346,-2.93145599755223
2013-05-31,8.06437544717029,-5.39729996621765,-2.94366019139331
2013-06-03,8.06713880544652,-5.39009912905142,-2.95772150963029
2013-06-04,8.06921520447261,-5.37927269355907,-2.96689630560968
2013-06-05,8.07115034596535,-5.36507830523079,-2.97588918099465
2013-06-06,8.07282179512116,-5.34549261422245,-2.98685853049222
2013-06-07,8.07399230081055,-5.31389407838307,-3.00192938453462
2013-06-08,8.07692527420215,-5.28935996538909,-3.0203687260345
2013-06-09,8.0854737715453,-5.3484765636208,-3.04546497956738
2013-06-13,8.08783911077823,-5.30892702176323,-3.07283506765811
2013-06-14,8.08909641018317,-5.23835421442316,-3.1180126098339
2013-06-17,8.09276523552909,-5.20998930458644,-3.15909855210259
2013-06-18,8.09672446454584,-5.18730988687533,-3.19764468781814
2013-06-19,8.09991864472464,-5.09013525549663,-3.28128978485541
2013-06-20,8.10715688776325,-4.89409384709226,-3.42402064374645
2013-06-21,8.11109549625813,-4.77276527471211,-3.53032092660889
2013-06-24,8.11527389683667,-4.7286507477612,-3.61688054391519
2013-06-25,8.11914232049038,-4.70590569101595,-3.69869471558516
2013-06-26,8.12314865329052,-4.76341863595086,-3.70989677671851
2013-06-27,8.13256463507758,-4.88945705621152,-3.72046686564471
2013-06-28,8.14126560253978,-4.99941281426709,-3.71078272179247
2013-07-01,8.14564530619101,-5.05497004302651,-3.68731493054403
2013-07-02,8.14831528751868,-5.0891172743433,-3.66274228212247
2013-07-03,8.15239262430853,-5.12848404079354,-3.64009236749285
2013-07-04,8.15679432298536,-5.15895273119474,-3.62148579745373
2013-07-05,8.15980415752429,-5.18127736188054,-3.60101657521297
2013-07-08,8.16048056113208,-5.17203366852538,-3.58107246609696
2013-07-09,8.16099300628656,-5.1637499150623,-3.56878547079516
2013-07-10,8.16095364374674,-5.1349984071786,-3.56602135612193
2013-07-11,8.1588022702385,-5.09147834620126,-3.564989794821
2013-07-12,8.15565978386203,-5.00584474517979,-3.58306802821006
2013-07-15,8.15381546409775,-4.98289138990217,-3.57468120096544
2013-07-16,8.15153789229865,-4.96340204694827,-3.56237590642267
2013-07-17,8.14940012624292,-4.94938686779198,-3.54767078004972
2013-07-18,8.14552192681436,-4.92411454068747,-3.51832871559672
2013-07-19,8.14104127602642,-4.90655053603946,-3.47571568618588
2013-07-22,8.13675828774234,-4.88859544467217,-3.43867988406171
2013-07-23,8.13060084104636,-4.8334758246067,-3.41684511808183
2013-07-24,8.12099855623922,-4.69713572596605,-3.44351936612249
2013-07-25,8.11559948265164,-4.65961525051646,-3.45732829023876
2013-07-26,8.11072098810514,-4.66566351460095,-3.45236323779058
2013-07-29,8.10458825607774,-4.65355941274182,-3.44757900845109
2013-07-30,8.09830693452102,-4.64572181653833,-3.43755533940784
2013-07-31,8.0935147183573,-4.64322237309066,-3.4356008996297
2013-08-01,8.08955463368614,-4.66583773000328,-3.42130004575303
2013-08-02,8.08682988046506,-4.68771120512326,-3.41083701786868
2013-08-05,8.08222496726859,-4.69042594177893,-3.39646691634502
2013-08-06,8.07704248265213,-4.67919841879002,-3.38614645595099
2013-08-07,8.07229940237709,-4.66821566545601,-3.37495471805309
2013-08-08,8.06693185366935,-4.63507166365254,-3.3729210561589
2013-08-09,8.05965317231748,-4.57772677931963,-3.36745923945933
2013-08-12,8.0496358472255,-4.50615322767355,-3.33589330304796
2013-08-13,8.03770495244581,-4.42881148280241,-3.28249983013685
2013-08-14,8.02766883272255,-4.3599160870345,-3.22642928128141
2013-08-15,8.0194758852487,-4.31028055707072,-3.18552086758399
2013-08-16,8.01295911357046,-4.30228882484287,-3.14593158888808
2013-08-19,8.00770284485881,-4.28599163458693,-3.09561428915142
2013-08-20,8.00252147636952,-4.22793665827427,-3.04850442273012
2013-08-21,7.99939411806751,-4.23171956631741,-2.99763111560487
2013-08-22,7.99852933577828,-4.23214464225343,-2.96762997212825
2013-08-23,7.99831809398347,-4.28250752941959,-2.91830844294051
2013-08-26,7.99769831870308,-4.34581406515864,-2.87479478804244
2013-08-27,7.99529966759412,-4.36220361051594,-2.84565311462644
2013-08-28,7.99184090494772,-4.33866066482723,-2.80424931684183
2013-08-29,7.98870445620932,-4.32528891000108,-2.76468502762133
2013-08-30,7.98487019547045,-4.3186103049993,-2.72609787541253
2013-09-02,7.98341490830326,-4.33212652708436,-2.69073047640866
2013-09-03,7.98161849727509,-4.32155620796872,-2.67420818667098
2013-09-04,7.979075291619,-4.30176924666184,-2.65980738935416
2013-09-05,7.97680394013683,-4.29485255839746,-2.63937505072543
2013-09-06,7.97510015489442,-4.27899010870908,-2.63430834993035
2013-09-09,7.97376440401691,-4.26968275545794,-2.63445327359789
2013-09-10,7.97206723713049,-4.25460037759919,-2.63004382840047
